Current Region,CurrentDistrict,Previous Region,PreviousDistrict,Arrival,ZoneName,OrganisationAcronym,0-4M,0-4F,5-11M,5-11F,12-17M,12-17F,18_59M,18_59F,60+M,60+F,Individuals,Category,Need
SO15,Ceel Afweyn,SO15,Ceel Afweyn,7/2/2019,Somaliland,SOYDAVOSANAAG,0,2,0,0,1,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/6/2019,South  Central,ISHA/IHRO,1,1,2,1,2,1,1,1,0,0,10,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/17/2019,South  Central,ISHA/IHRO,1,1,1,1,2,1,0,1,1,0,9,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,7/19/2019,Puntland,SBACO,0,0,0,0,1,1,1,1,0,0,4,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,7/19/2019,Puntland,SBACO,2,2,1,1,0,0,1,1,0,0,8,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,7/19/2019,Puntland,SBACO,0,1,0,0,1,1,1,1,0,0,5,Drought,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,7/11/2019,Somaliland,SOYDAVOSANAAG,1,1,0,1,0,1,1,1,0,1,7,Conflict/Insecurity,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/18/2019,South  Central,ISHA/IHRO,1,2,1,1,1,0,0,1,0,0,7,Drought,Livelihood support
SO20,Jalalaqsi,SO18,Gaalkacyo,7/18/2019,South  Central,SOSDA,0,1,0,1,1,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO15,Ceel Afweyn,SO15,Ceerigaabo,7/9/2019,Somaliland,SOYDAVOSANAAG,0,0,2,1,0,1,1,1,1,2,9,Conflict/Insecurity,Livelihood support
SO18,Gaalkacyo,SO16,Bossaso,7/20/2019,Puntland,SOSDA,1,2,1,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO27,Saakow,SO24,Diinsoor,7/20/2019,South  Central,SDIO,1,2,1,1,0,0,1,1,0,0,7,Conflict/Insecurity,Food
SO11,Lughaye,SO11,Lughaye,7/17/2019,Somaliland,SOSTA,0,0,1,2,1,1,1,1,0,0,7,Drought,Livelihood support
SO24,Baidoa,SO24,Buur Hakaba,7/14/2019,South  Central,ISHA/IHRO,0,1,1,1,1,1,1,1,1,0,8,Conflict/Insecurity,Livelihood support
SO18,Gaalkacyo,SO16,Bossaso,7/20/2019,Puntland,SOSDA,1,1,1,1,1,1,0,1,1,1,9,Drought,Water
SO24,Baidoa,SO24,Baidoa,7/7/2019,South  Central,ISHA/IHRO,1,1,1,0,1,1,1,1,0,0,7,Drought,Livelihood support
SO20,Jalalaqsi,SO18,Gaalkacyo,7/20/2019,South  Central,SOSDA,1,2,0,1,0,0,1,1,0,0,6,Conflict/Insecurity,Livelihood support
SO11,Lughaye,SO11,Lughaye,7/18/2019,Somaliland,SOSTA,0,0,1,2,4,3,2,2,1,0,15,Drought,Water
SO18,Gaalkacyo,SO16,Bossaso,7/20/2019,Puntland,SOSDA,2,0,0,0,0,0,1,1,0,0,4,Drought,Water
SO11,Lughaye,SO11,Lughaye,7/16/2019,Somaliland,SOSTA,0,0,1,0,1,1,1,1,0,0,5,Drought,Shelter
SO18,Gaalkacyo,SO12,Hargeysa,7/20/2019,Puntland,SOSDA,1,2,1,0,0,0,0,1,0,0,5,Drought,Transport
SO24,Baidoa,SO24,Baidoa,7/18/2019,South  Central,ISHA/IHRO,1,1,1,1,2,1,1,0,0,0,8,Conflict/Insecurity,Livelihood support
SO18,Gaalkacyo,SO12,Hargeysa,7/20/2019,Puntland,SOSDA,1,2,1,1,0,0,1,1,0,0,7,Drought,Water
SO18,Gaalkacyo,SO12,Hargeysa,7/20/2019,Puntland,SOSDA,0,2,1,1,1,1,1,1,1,0,9,Drought,Livelihood support
SO18,Gaalkacyo,SO17,Garoowe,7/20/2019,Puntland,SOSDA,1,2,1,0,1,1,1,1,0,0,8,Drought,Water
SO18,Gaalkacyo,SO17,Garoowe,7/20/2019,Puntland,SOSDA,1,1,1,1,0,0,1,1,0,0,6,Drought,Water
SO18,Gaalkacyo,SO17,Burtinle,7/20/2019,Puntland,SOSDA,1,1,1,1,1,1,1,1,1,1,10,Drought,Water
SO24,Baidoa,SO18,Gaalkacyo,7/20/2019,South  Central,SOSDA,1,0,0,1,0,0,0,1,0,0,3,Conflict/Insecurity,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/9/2019,South  Central,ISHA/IHRO,1,1,1,2,1,1,1,1,0,0,9,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/12/2019,South  Central,ISHA/IHRO,1,1,1,1,2,1,1,1,0,0,9,Drought,Livelihood support
SO24,Baidoa,SO25,Xudur,7/13/2019,South  Central,ISHA/IHRO,0,1,1,1,3,0,0,1,0,0,7,Conflict/Insecurity,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/12/2019,South  Central,ISHA/IHRO,1,1,1,1,1,1,1,1,0,0,8,Drought,Livelihood support
SO24,Diinsoor,SO18,Gaalkacyo,7/20/2019,South  Central,SOSDA,0,1,0,1,0,0,1,0,0,0,3,Conflict/Insecurity,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/13/2019,South  Central,ISHA/IHRO,1,1,0,1,1,1,1,1,0,0,7,Drought,Livelihood support
SO18,Gaalkacyo,SO17,Burtinle,7/20/2019,Puntland,SOSDA,1,1,1,1,1,1,1,1,0,0,8,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/12/2019,South  Central,ISHA/IHRO,1,1,1,1,1,2,0,1,1,0,9,Conflict/Insecurity,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/12/2019,South  Central,ISHA/IHRO,1,1,1,0,1,1,1,1,0,0,7,Drought,Livelihood support
SO18,Gaalkacyo,SO17,Burtinle,7/20/2019,Puntland,SOSDA,1,1,2,0,0,0,1,1,0,0,6,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/14/2019,South  Central,ISHA/IHRO,1,1,1,2,1,1,1,1,1,0,10,Conflict/Insecurity,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/14/2019,South  Central,ISHA/IHRO,1,1,1,1,1,2,1,1,0,0,9,Drought,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,7/10/2019,Somaliland,SOYDAVOSANAAG,0,0,0,1,1,1,1,1,1,0,6,Drought,Food
SO18,Gaalkacyo,SO17,Burtinle,7/20/2019,Puntland,SOSDA,0,2,1,1,1,1,1,1,0,0,8,Drought,Water
SO15,Ceerigaabo,SO15,Ceerigaabo,7/3/2019,Somaliland,SOYDAVOSANAAG,1,0,1,1,1,0,1,1,1,0,7,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/16/2019,South  Central,ISHA/IHRO,1,1,1,1,0,1,1,1,0,0,7,Drought,Livelihood support
SO22,Banadir,SO18,Hobyo,7/20/2019,South  Central,SOSDA,1,0,1,0,1,0,0,1,0,0,4,Other,Transport
SO18,Gaalkacyo,SO17,Burtinle,7/20/2019,Puntland,SOSDA,1,1,1,1,0,0,1,1,0,0,6,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,7/6/2019,Somaliland,SOYDAVOSANAAG,0,0,1,1,0,0,1,1,0,0,4,Drought,Food
SO11,Lughaye,SO11,Lughaye,7/15/2019,Somaliland,SOSTA,2,2,2,3,1,2,3,4,0,0,19,Drought,Livelihood support
SO24,Baidoa,SO24,Buur Hakaba,7/13/2019,South  Central,ISHA/IHRO,2,1,1,1,0,1,0,0,0,0,6,Drought,Livelihood support
SO18,Gaalkacyo,SO17,Burtinle,7/20/2019,Puntland,SOSDA,1,1,1,1,1,0,1,1,0,0,7,Drought,Water
SO18,Gaalkacyo,SO18,Hobyo,7/18/2019,Puntland,SOSDA,0,0,1,2,0,0,1,1,0,0,5,Drought,Livelihood support
SO11,Lughaye,SO11,Lughaye,7/19/2019,Somaliland,SOSTA,1,1,0,1,2,0,1,2,0,0,8,Drought,Livelihood support
SO11,Borama,SO11,Borama,7/16/2019,Somaliland,SOSTA,2,0,1,1,0,0,1,1,0,0,6,Drought,Food
SO11,Borama,SO11,Borama,7/17/2019,Somaliland,SOSTA,1,1,1,0,2,1,1,1,0,0,8,Drought,Livelihood support
SO11,Borama,SO11,Borama,7/17/2019,Somaliland,SOSTA,1,1,1,0,2,1,1,1,0,0,8,Drought,Livelihood support
SO11,Borama,SO11,Borama,7/18/2019,Somaliland,SOSTA,1,0,1,1,1,0,1,1,0,0,6,Drought,Livelihood support
SO11,Borama,SO11,Borama,7/19/2019,Somaliland,SOSTA,3,1,2,2,1,0,2,3,0,0,14,Drought,Livelihood support
SO13,Burco,SO13,Burco,6/20/2019,Somaliland,SOYDAVO,1,0,0,0,0,0,1,1,0,0,3,Other,Livelihood support
SO13,Burco,SO13,Burco,6/20/2019,Somaliland,SOYDAVO,1,0,0,0,0,0,1,1,0,0,3,Other,Livelihood support
SO22,Banadir,SO23,Afgooye,7/18/2019,South  Central,SSWC,1,0,0,1,0,1,2,2,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,7/18/2019,South  Central,SSWC,1,0,0,1,0,0,2,2,0,0,6,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,7/18/2019,South  Central,SSWC,0,0,1,0,0,1,2,1,0,0,5,Conflict/Insecurity,
SO13,Burco,SO13,Burco,6/23/2019,Somaliland,SOYDAVO,0,2,0,0,0,0,1,1,1,0,5,Drought,Shelter
SO16,Qardho,SO17,Eyl,6/28/2019,Puntland,MRF,1,0,1,0,1,1,1,1,0,0,6,Other,Agricultural/pastoralist support
SO16,Qardho,SO17,Eyl,6/28/2019,Puntland,MRF,1,0,1,0,1,1,1,1,0,0,6,Other,Agricultural/pastoralist support
SO16,Qardho,SO17,Eyl,6/28/2019,Puntland,MRF,1,0,1,0,1,1,1,1,0,0,6,Other,Agricultural/pastoralist support
SO16,Qardho,SO17,Eyl,6/27/2019,Puntland,MRF,1,0,0,1,1,1,1,0,1,0,6,Other,
SO16,Qardho,SO17,Eyl,6/27/2019,Puntland,MRF,1,0,0,1,1,1,1,0,1,0,6,Other,
SO16,Qardho,SO17,Eyl,6/27/2019,Puntland,MRF,1,0,0,1,1,1,1,0,1,0,6,Other,
SO16,Qardho,SO17,Eyl,6/27/2019,Puntland,MRF,1,0,0,1,1,1,1,0,1,0,6,Other,
SO16,Qardho,SO17,Eyl,6/27/2019,Puntland,MRF,1,0,0,1,1,1,1,0,1,0,6,Other,
SO16,Qardho,SO17,Eyl,6/27/2019,Puntland,MRF,1,0,0,1,1,1,1,0,1,0,6,Other,
SO11,Borama,SO11,Borama,7/17/2019,Somaliland,SOSTA,1,2,2,0,0,0,1,1,0,0,7,Drought,Food
SO16,Qardho,SO17,Eyl,6/27/2019,Puntland,MRF,1,0,0,1,1,1,1,0,1,0,6,Other,
SO16,Qardho,SO17,Eyl,6/27/2019,Puntland,MRF,1,0,0,1,1,1,1,0,1,0,6,Other,
SO25,Rab Dhuure,SO25,Rab Dhuure,7/20/2019,South  Central,SCWRW,1,0,2,1,3,3,3,2,1,2,18,Drought,Food
SO26,Garbahaarey,SO26,Garbahaarey,7/19/2019,South  Central,SORDES,1,1,0,2,1,0,1,1,0,0,7,Drought,Livelihood support
SO16,Qardho,SO16,Qardho,7/10/2019,Puntland,PDO,0,1,2,1,1,0,1,1,0,0,7,Drought,
SO28,Afmadow,SO28,Afmadow,7/20/2019,South  Central,SAF,0,1,1,1,1,1,1,1,1,0,8,Conflict/Insecurity,Protection from eviction
SO22,Banadir,SO23,Afgooye,7/18/2019,South  Central,SSWC,1,0,1,0,0,0,2,1,0,0,5,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,7/18/2019,South  Central,SSWC,1,0,0,1,0,0,2,2,1,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,7/18/2019,South  Central,SSWC,1,1,0,1,0,0,2,2,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO20,Belet Weyne,7/19/2019,South  Central,SRDO,2,1,0,0,0,0,0,1,0,0,4,Drought,Food
SO22,Banadir,SO20,Belet Weyne,7/19/2019,South  Central,SRDO,1,2,1,1,0,0,0,1,0,0,6,Drought,Food
SO26,Baardheere,SO26,Baardheere,7/20/2019,South  Central,SORDES,1,1,0,2,1,3,1,1,0,0,10,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/19/2019,South  Central,KANAVA,0,0,1,0,1,0,1,1,0,0,4,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/19/2019,South  Central,KANAVA,0,2,0,0,0,0,1,1,1,0,5,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/19/2019,South  Central,KANAVA,1,0,0,1,1,0,2,1,1,0,7,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,0,2,1,0,1,0,1,1,1,0,7,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,0,0,0,0,1,0,1,1,0,0,3,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,2,0,0,0,1,1,1,2,0,0,7,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,0,1,1,0,2,0,1,1,0,0,6,Drought,Food
SO28,Jamaame,SO28,Jamaame,7/20/2019,South  Central,JF,1,1,1,1,1,0,1,1,0,0,7,Conflict/Insecurity,Shelter
SO14,Caynabo,SO14,Caynabo,7/9/2019,Somaliland,SOYDAVO,0,1,0,1,0,1,1,1,0,0,5,Other,Food
SO28,Jamaame,SO28,Jamaame,7/20/2019,South  Central,JF,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,Shelter
SO14,Caynabo,SO14,Caynabo,7/10/2019,Somaliland,SOYDAVO,0,1,0,1,0,0,1,2,0,1,6,Other,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,7/11/2019,Somaliland,SOYDAVOSANAAG,1,2,1,1,0,0,1,1,0,0,7,Drought,Livelihood support
SO14,Caynabo,SO14,Caynabo,7/9/2019,Somaliland,SOYDAVO,0,0,1,0,0,1,1,1,0,0,4,Other,Food
SO13,Burco,SO13,Burco,6/23/2019,Somaliland,SOYDAVO,0,2,0,0,0,0,1,1,0,0,4,Other,Livelihood support
SO14,Caynabo,SO14,Caynabo,7/13/2019,Somaliland,SOYDAVO,0,1,0,1,0,0,1,1,1,0,5,Other,Food
SO16,Qardho,SO22,Banadir,7/17/2019,Puntland,PDO,2,1,0,2,0,0,0,1,0,0,6,Drought,Livelihood support
SO16,Qardho,SO16,Bandarbeyla,7/20/2019,Puntland,PDO,2,0,0,0,0,0,1,1,0,0,4,Drought,Food
SO28,Afmadow,SO27,Saakow,7/20/2019,South  Central,SAF,1,0,0,2,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO16,Qardho,SO16,Iskushuban,7/20/2019,Puntland,PDO,3,0,0,0,0,0,1,1,0,0,5,Drought,Food
SO28,Kismayo,SO28,Jamaame,7/21/2019,South  Central,SEDHURO,2,1,3,0,0,0,1,1,0,0,8,Drought,Food
SO28,Afmadow,SO27,Saakow,7/20/2019,South  Central,SAF,0,0,0,1,1,0,1,1,0,0,4,Conflict/Insecurity,Food
SO28,Kismayo,SO28,Jamaame,7/19/2019,South  Central,SEDHURO,1,0,1,0,0,1,1,0,0,0,4,Other,Shelter
SO20,Belet Weyne,SO18,Gaalkacyo,7/20/2019,South  Central,SOSDA,0,1,0,1,0,0,1,1,0,0,4,Conflict/Insecurity,Livelihood support
SO12,Hargeysa,SO13,Buuhoodle,7/20/2019,Somaliland,VOSOMWO,0,0,1,1,0,2,1,1,0,0,6,Drought,Water
SO28,Kismayo,SO28,Jamaame,7/20/2019,South  Central,SEDHURO,1,1,1,0,0,0,1,1,0,0,5,Drought,Shelter
SO16,Qardho,SO16,Qandala,7/20/2019,Puntland,PDO,0,1,1,2,0,0,1,1,0,0,6,Drought,Food
SO28,Kismayo,SO28,Jamaame,7/19/2019,South  Central,SEDHURO,3,0,0,0,0,0,0,1,0,0,4,Drought,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,7/9/2019,Somaliland,SOYDAVOSANAAG,1,0,0,1,1,1,1,1,0,0,6,Drought,Food
SO15,Dhahar,SO15,Badhan,7/20/2019,Puntland,YESO,1,1,1,1,1,2,1,2,0,0,10,Drought,Water
SO16,Qardho,SO16,Iskushuban,7/20/2019,Puntland,PDO,3,0,0,0,0,0,0,1,0,0,4,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,2,0,0,1,0,0,1,1,0,0,5,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,7/13/2019,Somaliland,SOYDAVOSANAAG,0,0,0,1,1,0,1,1,1,0,5,Drought,Food
SO15,Dhahar,SO15,Badhan,7/20/2019,Puntland,YESO,0,0,2,1,1,1,2,1,1,0,9,Drought,Water
SO16,Qardho,SO16,Iskushuban,7/20/2019,Puntland,PDO,1,1,0,0,0,0,1,1,0,0,4,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,1,0,0,0,0,1,1,0,0,4,Drought,Food
SO18,Gaalkacyo,SO18,Hobyo,7/20/2019,Puntland,SOSDA,1,0,2,1,0,1,1,1,1,0,8,Drought,Livelihood support
SO13,Burco,SO13,Burco,6/22/2019,Somaliland,SOYDAVO,1,1,0,0,0,0,1,1,0,0,4,Drought,Livelihood support
SO12,Hargeysa,SO22,Banadir,7/20/2019,Somaliland,VOSOMWO,0,0,0,1,1,1,0,2,0,0,5,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,2,0,2,0,0,1,1,0,0,7,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,7/5/2019,Somaliland,SOYDAVOSANAAG,1,0,1,1,0,0,1,1,0,0,5,Drought,Food
SO15,Dhahar,SO15,Badhan,7/20/2019,Puntland,YESO,1,2,1,0,1,1,2,1,0,0,9,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,0,0,0,0,0,1,1,0,0,3,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,0,0,0,0,0,1,1,0,0,3,Drought,Food
SO18,Galdogob,SO18,Gaalkacyo,7/20/2019,Puntland,SBACO,0,2,0,1,1,1,0,1,0,0,6,Drought,Health
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,2,1,0,1,1,1,1,0,0,8,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,2,1,0,1,1,1,1,0,0,8,Drought,Food
SO18,Galdogob,SO18,Galdogob,7/20/2019,Puntland,SBACO,0,2,0,1,0,0,1,1,0,0,5,Drought,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,7/20/2019,Somaliland,SOYDAVOSANAAG,0,2,0,1,0,1,1,1,0,0,6,Drought,Livelihood support
SO16,Qardho,SO16,Iskushuban,7/20/2019,Puntland,PDO,1,2,1,2,2,0,1,1,0,0,10,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,7/19/2019,Puntland,SBACO,0,2,1,1,1,0,1,0,0,0,6,Other,Livelihood support
SO23,Afgooye,SO23,Wanla Weyn,7/19/2019,South  Central,JF,1,1,2,0,1,2,1,1,0,0,9,Conflict/Insecurity,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,7/3/2019,Somaliland,SOYDAVOSANAAG,2,1,1,2,0,0,1,1,0,0,8,Drought,Livelihood support
SO18,Galdogob,SO18,Gaalkacyo,7/20/2019,Puntland,SBACO,0,2,0,1,0,0,1,1,0,0,5,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,0,0,1,0,0,1,1,0,0,4,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,7/20/2019,Somaliland,SOYDAVOSANAAG,0,3,0,0,2,0,1,1,0,1,8,Other,Food
SO16,Bossaso,SO22,Banadir,7/20/2019,Puntland,LQC,0,0,0,0,1,1,1,1,0,0,4,Conflict/Insecurity,Food
SO22,Banadir,SO18,Gaalkacyo,7/19/2019,South  Central,SOSDA,2,0,2,1,0,0,1,1,0,0,7,Conflict/Insecurity,Shelter
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,2,0,0,1,0,1,1,0,0,6,Drought,Food
SO18,Gaalkacyo,SO18,Gaalkacyo,7/19/2019,Puntland,SOSDA,0,1,0,1,0,0,1,1,0,0,4,Conflict/Insecurity,Livelihood support
SO16,Qardho,SO16,Iskushuban,7/20/2019,Puntland,PDO,0,2,1,2,1,0,1,1,0,0,8,Drought,Livelihood support
SO15,Dhahar,SO15,Badhan,7/20/2019,Puntland,YESO,1,2,1,0,0,1,2,1,0,0,8,Drought,Water
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,2,0,0,0,0,1,1,0,0,5,Drought,Food
SO15,Ceerigaabo,SO15,Ceel Afweyn,7/20/2019,Somaliland,SOYDAVOSANAAG,0,0,2,0,0,1,2,1,0,0,6,Drought,Agricultural/pastoralist support
SO18,Galdogob,SO18,Gaalkacyo,7/20/2019,Puntland,SBACO,0,2,0,1,0,0,1,0,0,0,4,Drought,Food
SO16,Qardho,SO16,Qandala,7/20/2019,Puntland,PDO,0,2,1,1,1,0,1,1,0,0,7,Drought,Livelihood support
SO23,Afgooye,SO23,Sablaale,7/19/2019,South  Central,JF,2,1,1,2,0,0,1,1,0,0,8,Conflict/Insecurity,Food
SO16,Qardho,SO22,Banadir,7/18/2019,Puntland,PDO,1,1,1,2,0,0,1,1,0,0,7,Drought,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,7/12/2019,Somaliland,SOYDAVOSANAAG,1,2,1,1,0,0,1,1,0,0,7,Drought,Shelter
SO18,Gaalkacyo,SO16,Bossaso,7/21/2019,Puntland,SOSDA,1,2,1,1,0,0,1,1,0,0,7,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,7/19/2019,Puntland,SBACO,2,1,0,0,1,0,1,1,0,0,6,Drought,Livelihood support
SO15,Dhahar,SO15,Badhan,7/20/2019,Puntland,YESO,0,0,2,1,1,1,1,1,0,1,8,Drought,Water
SO24,Baidoa,SO24,Qansax Dheere,7/20/2019,South  Central,KANAVA,1,2,0,0,0,0,1,1,0,0,5,Drought,Food
SO18,Gaalkacyo,SO18,Gaalkacyo,7/20/2019,Puntland,SBACO,0,0,1,1,0,0,1,1,0,0,4,Drought,Livelihood support
SO18,Gaalkacyo,SO18,Gaalkacyo,7/20/2019,Puntland,SBACO,0,2,2,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO18,Gaalkacyo,SO18,Gaalkacyo,7/20/2019,Puntland,SBACO,2,0,1,0,0,0,1,1,0,0,5,Drought,Livelihood support
SO18,Gaalkacyo,SO18,Gaalkacyo,7/20/2019,Puntland,SBACO,0,2,0,1,0,1,0,1,0,0,5,Drought,Livelihood support
SO24,Baidoa,SO24,Qansax Dheere,7/20/2019,South  Central,KANAVA,1,2,0,1,0,0,1,1,0,0,6,Drought,Food
SO18,Gaalkacyo,SO16,Bossaso,7/21/2019,Puntland,SOSDA,1,2,0,0,0,0,1,1,0,0,5,Drought,Livelihood support
SO16,Qardho,SO18,Gaalkacyo,7/15/2019,Puntland,PDO,1,1,0,0,0,0,1,1,0,0,4,Drought,Livelihood support
SO16,Qardho,SO16,Qandala,7/20/2019,Puntland,PDO,0,1,1,1,0,0,0,1,0,0,4,Drought,Livelihood support
SO22,Banadir,SO18,Gaalkacyo,7/20/2019,South  Central,SOSDA,0,1,2,1,0,1,1,1,0,0,7,Conflict/Insecurity,Transport
SO23,Afgooye,SO23,Qoryooley,7/19/2019,South  Central,JF,1,2,1,2,1,1,1,1,0,0,10,Conflict/Insecurity,Food
SO16,Qardho,SO20,Bulo Burto,7/15/2019,Puntland,PDO,0,2,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO15,Dhahar,SO15,Badhan,7/20/2019,Puntland,YESO,1,2,1,1,1,1,2,1,0,0,10,Drought,Water
SO16,Qardho,SO16,Iskushuban,7/20/2019,Puntland,PDO,1,0,0,0,0,0,1,1,0,0,3,Drought,Livelihood support
SO18,Gaalkacyo,SO12,Hargeysa,7/21/2019,Puntland,SOSDA,1,2,1,1,1,1,1,1,0,0,9,Drought,Food
SO18,Gaalkacyo,SO18,Gaalkacyo,7/20/2019,Puntland,SOSDA,0,0,2,0,0,1,1,1,0,0,5,Conflict/Insecurity,Shelter
SO28,Kismayo,SO17,Garoowe,7/21/2019,South  Central,SOSDA,1,2,1,1,1,1,1,1,1,1,11,Drought,Livelihood support
SO18,Gaalkacyo,SO17,Burtinle,7/20/2019,Puntland,SOSDA,0,2,0,2,0,2,0,2,0,0,8,Drought,Livelihood support
SO18,Gaalkacyo,SO17,Garoowe,7/20/2019,Puntland,SOSDA,2,0,2,0,0,2,0,2,0,0,8,Drought,Transport
SO15,Dhahar,SO15,Badhan,7/20/2019,Puntland,YESO,2,1,2,0,1,0,2,1,0,0,9,Drought,Food
SO18,Gaalkacyo,SO17,Burtinle,7/20/2019,Puntland,SOSDA,0,1,2,0,2,0,0,1,0,0,6,Drought,Transport
SO15,Dhahar,SO15,Badhan,7/20/2019,Puntland,YESO,0,0,2,1,1,2,1,2,0,1,10,Drought,Water
SO28,Jamaame,SO28,Jamaame,7/20/2019,South  Central,JF,1,1,1,1,1,1,1,1,0,1,9,Conflict/Insecurity,Shelter
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,1,0,0,0,0,1,1,0,0,4,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,2,0,0,0,0,1,1,0,0,5,Drought,Food
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,2,1,0,1,0,0,1,1,0,0,6,Drought,Food
SO18,Gaalkacyo,SO17,Burtinle,7/21/2019,Puntland,SOSDA,1,1,1,1,1,0,1,1,0,0,7,Drought,Food
SO18,Gaalkacyo,SO17,Burtinle,7/21/2019,Puntland,SOSDA,0,2,1,1,0,0,1,1,0,0,6,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,7/20/2019,South  Central,KANAVA,1,0,0,0,0,0,1,1,0,0,3,Drought,Food
SO18,Gaalkacyo,SO17,Burtinle,7/21/2019,Puntland,SOSDA,1,1,1,1,1,1,1,1,0,0,8,Drought,Transport
SO18,Gaalkacyo,SO17,Burtinle,7/21/2019,Puntland,SOSDA,0,1,0,2,0,0,1,1,0,0,5,Drought,Food
SO22,Banadir,SO17,Garoowe,7/11/2019,South  Central,MRF,1,0,0,1,0,1,1,1,0,0,5,Other,Livelihood support
SO22,Banadir,SO17,Garoowe,7/11/2019,South  Central,MRF,1,0,0,1,0,1,1,1,0,0,5,Other,Livelihood support
SO22,Banadir,SO17,Garoowe,7/11/2019,South  Central,MRF,1,0,0,1,0,1,1,1,0,0,5,Other,Livelihood support
SO22,Banadir,SO17,Garoowe,7/11/2019,South  Central,MRF,1,0,0,1,0,1,1,1,0,0,5,Other,Livelihood support
SO22,Banadir,SO17,Garoowe,7/11/2019,South  Central,MRF,1,0,0,1,0,1,1,1,0,0,5,Other,Livelihood support
SO22,Banadir,SO17,Garoowe,7/11/2019,South  Central,MRF,1,0,0,1,0,1,1,1,0,0,5,Other,Livelihood support
SO18,Gaalkacyo,SO17,Burtinle,7/21/2019,Puntland,SOSDA,1,1,1,1,1,0,1,1,0,0,7,Drought,Transport
