Current Region,CurrentDistrict,Previous Region,PreviousDistrict,Arrival,ZoneName,OrganisationAcronym,0-4M,0-4F,5-11M,5-11F,12-17M,12-17F,18_59M,18_59F,60+M,60+F,Individuals,Category,Need
SO24,Baidoa,SO17,Garoowe,8/19/2020,South  Central,MRF,0,0,0,0,0,0,1,1,2,2,6,Drought,Equal access to Aid
SO22,Banadir,SO21,Balcad,8/17/2020,South  Central,INTERSOM,1,0,0,0,0,0,1,1,0,0,3,Flood,Equal access to Aid
SO16,Qardho,SO16,Qardho,8/15/2020,Puntland,PDO,0,2,2,0,0,0,0,1,0,0,5,Drought,Shelter
SO24,Baidoa,SO17,Garoowe,8/19/2020,South  Central,MRF,0,0,0,1,1,1,0,1,2,2,8,Drought,Food
SO22,Banadir,SO21,Balcad,8/17/2020,South  Central,INTERSOM,1,1,0,0,0,0,1,1,0,0,4,Flood,Equal access to Aid
SO24,Baidoa,SO24,Qansax Dheere,8/18/2020,South  Central,KANAVA,0,0,2,0,2,0,1,1,0,0,6,Drought,
SO22,Banadir,SO21,Balcad,8/17/2020,South  Central,INTERSOM,1,1,1,0,1,0,1,1,0,0,6,Flood,Equal access to Aid
SO16,Qardho,SO25,Rab Dhuure,8/17/2020,Puntland,PDO,2,1,3,3,2,0,1,1,0,0,13,Conflict/Insecurity,Livelihood support
SO24,Baidoa,SO17,Garoowe,8/19/2020,South  Central,MRF,0,0,0,1,1,2,1,1,2,2,10,Drought,Livelihood support
SO24,Baidoa,SO24,Qansax Dheere,8/18/2020,South  Central,KANAVA,1,0,1,0,2,1,1,1,0,0,7,Drought,
SO22,Banadir,SO21,Balcad,8/17/2020,South  Central,INTERSOM,1,0,0,0,0,0,1,1,0,0,3,Flood,Equal access to Aid
SO26,Luuq,SO26,Garbahaarey,8/10/2020,South  Central,SHRA,1,1,2,0,1,3,0,1,0,1,10,Conflict/Insecurity,Food
SO16,Qardho,SO24,Buur Hakaba,8/11/2020,Puntland,PDO,1,1,1,2,0,0,1,1,0,0,7,Drought,Livelihood support
SO26,Luuq,SO26,Ceel Waaq,8/17/2020,South  Central,SHRA,1,2,1,2,0,2,1,2,0,0,11,Drought,Shelter
SO16,Qardho,SO24,Baidoa,8/18/2020,Puntland,PDO,2,2,0,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO26,Luuq,SO26,Ceel Waaq,8/16/2020,South  Central,SHRA,1,1,2,1,1,3,0,2,0,1,12,Drought,Shelter
SO26,Luuq,SO25,Tayeeglow,8/16/2020,South  Central,SHRA,1,1,1,1,1,0,1,1,1,1,9,Drought,Food
SO16,Qardho,SO17,Garoowe,8/17/2020,Puntland,PDO,0,2,1,1,2,0,1,1,0,0,8,Drought,Livelihood support
SO13,Burco,SO13,Burco,8/12/2020,Somaliland,SOYDAVO,0,0,1,1,1,1,1,1,0,1,7,Other,Livelihood support
SO26,Luuq,SO26,Belet Xaawo,8/18/2020,South  Central,SHRA,1,2,1,2,0,0,0,1,0,0,7,Conflict/Insecurity,Food
SO16,Bandarbeyla,SO14,Laas Caanood,8/16/2020,Puntland,PDO,2,2,0,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO26,Luuq,SO25,Waajid,8/17/2020,South  Central,SHRA,0,0,0,1,2,0,1,1,0,0,5,Conflict/Insecurity,Food
SO16,Qardho,SO23,Afgooye,8/15/2020,Puntland,PDO,1,2,1,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO26,Luuq,SO26,Baardheere,8/18/2020,South  Central,SHRA,1,2,2,0,0,0,1,1,0,0,7,Drought,Food
SO16,Qardho,SO24,Baidoa,8/16/2020,Puntland,PDO,1,1,0,0,0,0,1,1,0,0,4,Drought,Livelihood support
SO26,Luuq,SO25,Xudur,8/17/2020,South  Central,SHRA,0,2,0,2,1,0,1,1,1,0,8,Drought,Livelihood support
SO26,Luuq,SO24,Qansax Dheere,8/18/2020,South  Central,SHRA,0,2,1,2,0,0,0,2,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO21,Jowhar,8/17/2020,South  Central,SRDO,2,2,1,0,0,0,0,1,0,0,6,Flood,Food
SO26,Luuq,SO24,Diinsoor,8/18/2020,South  Central,SHRA,0,0,2,1,2,1,0,1,1,1,9,Conflict/Insecurity,Food
SO21,Jowhar,SO21,Jowhar,8/17/2020,South  Central,SRDO,2,1,1,0,0,0,0,1,0,0,5,Flood,
SO22,Banadir,SO23,Afgooye,8/17/2020,South  Central,SRDO,2,1,1,0,0,0,1,1,0,0,6,Flood,Food
SO22,Banadir,SO23,Afgooye,8/17/2020,South  Central,SRDO,2,3,0,0,0,0,0,1,0,0,6,Flood,Health
SO26,Luuq,SO24,Diinsoor,8/18/2020,South  Central,SHRA,1,0,3,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO22,Banadir,SO23,Afgooye,8/17/2020,South  Central,SRDO,2,1,0,0,0,0,0,1,0,0,4,Flood,Health
SO26,Luuq,SO24,Qansax Dheere,8/17/2020,South  Central,SHRA,0,0,0,1,1,1,0,1,0,0,4,Conflict/Insecurity,Food
SO18,Galdogob,SO18,Galdogob,8/19/2020,Puntland,SBACO,1,0,0,0,1,0,0,1,0,0,3,Drought,Shelter
SO18,Galdogob,SO18,Galdogob,8/19/2020,Puntland,SBACO,0,1,0,1,0,0,1,1,0,0,4,Drought,Shelter
SO18,Galdogob,SO18,Galdogob,8/19/2020,Puntland,SBACO,0,0,1,1,1,1,1,1,0,0,6,Drought,Shelter
SO22,Banadir,SO21,Balcad,8/18/2020,South  Central,SOHRA,0,0,0,0,0,0,1,1,0,0,2,Flood,Shelter
SO22,Banadir,SO21,Balcad,8/18/2020,South  Central,SOHRA,1,0,0,0,0,0,1,1,0,0,3,Flood,Shelter
SO22,Banadir,SO21,Balcad,8/18/2020,South  Central,SOHRA,1,1,0,0,0,0,1,1,0,0,4,Flood,Shelter
SO22,Banadir,SO21,Balcad,8/18/2020,South  Central,SOHRA,1,2,0,0,0,0,1,1,0,0,5,Flood,Shelter
SO22,Banadir,SO21,Balcad,8/18/2020,South  Central,SOHRA,1,2,1,0,0,0,1,1,0,0,6,Flood,Shelter
SO23,Afgooye,SO23,Kurtunwaarey,8/19/2020,South  Central,KAHRO,0,0,1,1,1,1,1,1,1,0,7,Drought,Equal access to Aid
SO23,Afgooye,SO23,Kurtunwaarey,8/19/2020,South  Central,KAHRO,1,1,0,1,0,1,1,1,1,1,8,Drought,Livelihood support
SO23,Afgooye,SO23,Kurtunwaarey,8/19/2020,South  Central,KAHRO,0,0,1,1,1,1,1,1,0,0,6,Drought,Livelihood support
SO23,Afgooye,SO23,Qoryooley,8/19/2020,South  Central,KAHRO,0,0,0,1,1,1,1,1,0,0,5,Drought,Transport
SO28,Afmadow,SO27,Bu'aale,8/17/2020,South  Central,WRRS,1,1,1,1,0,1,1,1,0,0,7,Other,Shelter
SO28,Afmadow,SO27,Bu'aale,8/17/2020,South  Central,WRRS,1,0,1,1,1,0,1,1,0,0,6,Other,Shelter
SO28,Afmadow,SO27,Bu'aale,8/17/2020,South  Central,WRRS,1,1,1,0,1,0,0,1,0,0,5,Other,Shelter
SO28,Afmadow,SO27,Bu'aale,8/17/2020,South  Central,WRRS,1,0,1,1,1,0,1,1,0,0,6,Other,Food
SO23,Afgooye,SO23,Qoryooley,8/19/2020,South  Central,KAHRO,1,1,1,1,1,1,1,1,1,0,9,Drought,
SO23,Afgooye,SO23,Qoryooley,8/19/2020,South  Central,KAHRO,0,0,1,1,1,1,1,1,1,0,7,Drought,Food
SO23,Afgooye,SO23,Qoryooley,8/19/2020,South  Central,KAHRO,0,0,0,0,0,0,1,1,1,0,3,Drought,Equal access to Aid
SO22,Banadir,SO23,Kurtunwaarey,8/15/2020,South  Central,SRDO,1,1,1,1,1,0,1,1,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Kurtunwaarey,8/15/2020,South  Central,SRDO,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO13,Owdweyne,SO13,Owdweyne,8/17/2020,Somaliland,SOYDAVO,0,1,1,1,0,0,1,1,0,0,5,Other,Livelihood support
SO13,Owdweyne,SO13,Owdweyne,8/18/2020,Somaliland,SOYDAVO,0,1,1,1,0,1,1,1,0,0,6,Other,Health
SO24,Diinsoor,SO23,Kurtunwaarey,8/19/2020,South  Central,SDIO,1,1,1,1,1,1,1,1,1,0,9,Conflict/Insecurity,Food
SO13,Owdweyne,SO13,Owdweyne,8/18/2020,Somaliland,SOYDAVO,2,1,0,0,0,0,0,1,0,0,4,Other,Health
SO24,Diinsoor,SO23,Kurtunwaarey,8/19/2020,South  Central,SDIO,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,Food
SO24,Diinsoor,SO23,Kurtunwaarey,8/19/2020,South  Central,SDIO,0,1,1,0,1,1,1,1,0,0,6,Conflict/Insecurity,Food
SO13,Owdweyne,SO13,Owdweyne,8/17/2020,Somaliland,SOYDAVO,0,2,1,0,0,0,1,1,0,0,5,Other,Health
SO15,Lasqoray,SO15,Lasqoray,8/10/2020,Somaliland,SOYDAVOSANAAG,0,2,1,1,3,0,1,1,0,0,9,Drought,Agricultural/pastoralist support
SO27,Saakow,SO24,Diinsoor,8/19/2020,South  Central,SDIO,1,1,1,3,1,1,1,1,0,1,11,Drought,Food
SO13,Owdweyne,SO13,Owdweyne,8/18/2020,Somaliland,SOYDAVO,0,1,1,0,0,0,1,0,0,0,3,Other,Health
SO27,Saakow,SO24,Diinsoor,8/19/2020,South  Central,SDIO,1,1,0,1,1,1,1,1,0,0,7,Drought,Food
SO13,Owdweyne,SO13,Owdweyne,8/18/2020,Somaliland,SOYDAVO,0,2,1,1,0,0,1,1,0,0,6,Other,Livelihood support
SO27,Saakow,SO24,Diinsoor,8/19/2020,South  Central,SDIO,0,1,1,0,1,0,1,1,0,0,5,Drought,Food
SO27,Saakow,SO26,Baardheere,8/19/2020,South  Central,SDIO,0,0,1,0,0,1,1,1,0,0,4,Drought,Food
SO15,Lasqoray,SO15,Lasqoray,8/11/2020,Somaliland,SOYDAVOSANAAG,0,0,1,1,3,2,1,0,0,0,8,Drought,Food
SO27,Saakow,SO26,Baardheere,8/19/2020,South  Central,SDIO,0,0,0,0,1,0,0,1,0,0,2,Drought,Food
SO13,Owdweyne,SO13,Owdweyne,8/18/2020,Somaliland,SOYDAVO,0,0,0,0,0,0,1,0,0,0,1,Other,Livelihood support
SO13,Owdweyne,SO13,Owdweyne,8/18/2020,Somaliland,SOYDAVO,0,2,1,1,0,0,1,1,0,0,6,Other,Health
SO13,Owdweyne,SO13,Owdweyne,8/17/2020,Somaliland,SOYDAVO,0,1,1,0,0,0,1,1,0,0,4,Other,Health
SO13,Owdweyne,SO13,Owdweyne,8/18/2020,Somaliland,SOYDAVO,0,1,1,1,0,0,1,1,0,0,5,Other,Health
SO16,Bossaso,SO15,Dhahar,8/16/2020,Puntland,LQC,0,0,0,0,0,1,1,1,0,0,3,Drought,Food
SO16,Bossaso,SO15,Dhahar,8/17/2020,Puntland,LQC,0,0,0,0,1,1,1,1,0,0,4,Drought,Food
SO16,Qardho,SO15,Dhahar,8/15/2020,Puntland,PDO,0,2,2,0,0,0,1,1,0,0,6,Drought,Shelter
SO28,Jamaame,SO28,Jamaame,8/19/2020,South  Central,JF,1,2,1,1,1,0,1,1,0,1,9,Conflict/Insecurity,Shelter
SO16,Qardho,SO16,Bandarbeyla,8/15/2020,Puntland,PDO,1,1,0,0,0,0,0,1,0,0,3,Drought,Equal access to Aid
SO28,Jamaame,SO28,Jamaame,8/19/2020,South  Central,JF,1,1,0,1,1,0,1,1,0,0,6,Conflict/Insecurity,Shelter
SO16,Qardho,SO16,Bandarbeyla,8/16/2020,Puntland,PDO,1,2,0,2,0,0,1,1,0,0,7,Drought,Shelter
SO28,Jamaame,SO28,Jamaame,8/19/2020,South  Central,JF,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,Shelter
SO28,Kismayo,SO28,Jamaame,8/20/2020,South  Central,SEDHURO,0,1,0,1,0,1,0,1,0,0,4,Flood,Food
SO28,Kismayo,SO28,Jamaame,8/20/2020,South  Central,SEDHURO,0,1,0,1,0,1,1,1,0,0,5,Drought,Food
SO16,Qardho,SO16,Bandarbeyla,8/15/2020,Puntland,PDO,2,1,2,2,0,0,1,1,0,0,9,Drought,Equal access to Aid
SO28,Kismayo,SO28,Kismayo,8/20/2020,South  Central,SEDHURO,0,0,0,0,1,1,0,1,0,0,3,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,8/11/2020,Somaliland,SOYDAVOSANAAG,0,1,0,1,1,0,1,1,0,0,5,Drought,Food
SO16,Qardho,SO16,Bandarbeyla,8/16/2020,Puntland,PDO,3,0,1,0,0,0,1,1,0,0,6,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,8/16/2020,Somaliland,SOYDAVOSANAAG,0,1,0,0,1,1,1,1,0,0,5,Drought,Food
SO15,Ceerigaabo,SO15,Ceel Afweyn,8/12/2020,Somaliland,SOYDAVOSANAAG,0,1,0,1,1,1,1,1,1,0,7,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,7/26/2020,Somaliland,SOYDAVOSANAAG,0,0,2,1,1,1,1,1,0,0,7,Drought,Equal access to Aid
SO15,Ceerigaabo,SO15,Ceerigaabo,7/26/2020,Somaliland,SOYDAVOSANAAG,0,2,1,1,1,3,1,1,1,0,11,Drought,Food
SO26,Luuq,SO25,Waajid,8/19/2020,South  Central,SHRA,2,1,2,1,0,0,1,1,0,0,8,Drought,Food
SO26,Luuq,SO25,Waajid,8/19/2020,South  Central,SHRA,1,1,2,1,0,2,0,1,1,1,10,Drought,Food
SO26,Luuq,SO25,Waajid,8/19/2020,South  Central,SHRA,1,2,1,2,0,0,1,1,0,0,8,Drought,Food
SO14,Laas Caanood,SO14,Taleex,8/20/2020,Somaliland,SSWO,1,1,1,1,1,1,1,1,0,0,8,Drought,Health
SO13,Buuhoodle,SO14,Laas Caanood,8/18/2020,Somaliland,SSWO,1,1,1,1,2,2,4,4,2,2,20,Conflict/Insecurity,Food
SO14,Laas Caanood,SO14,Xudun,8/20/2020,Somaliland,SSWO,1,1,1,1,2,1,1,1,0,0,9,Drought,Health
SO14,Laas Caanood,SO14,Laas Caanood,8/20/2020,Somaliland,SSWO,1,1,1,0,1,1,1,1,0,0,7,Drought,Health
SO23,Wanla Weyn,SO23,Wanla Weyn,8/20/2020,South  Central,JF,1,1,0,1,0,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO23,Wanla Weyn,SO23,Wanla Weyn,8/20/2020,South  Central,JF,1,0,1,1,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,8/18/2020,South  Central,SRDO,2,2,0,0,0,0,0,1,0,0,5,Flood,Food
SO22,Banadir,SO23,Afgooye,8/19/2020,South  Central,SOHRA,0,0,0,0,0,0,1,1,0,0,2,Flood,Health
SO22,Banadir,SO23,Afgooye,8/18/2020,South  Central,SRDO,2,1,1,0,0,0,0,1,0,0,5,Flood,Health
SO22,Banadir,SO23,Afgooye,8/19/2020,South  Central,SOHRA,1,0,0,0,0,0,1,1,0,0,3,Flood,Food
SO22,Banadir,SO23,Afgooye,8/19/2020,South  Central,SOHRA,1,2,0,0,0,0,1,1,0,0,5,Flood,Health
SO22,Banadir,SO23,Afgooye,8/18/2020,South  Central,SRDO,2,1,1,0,0,0,0,1,0,0,5,Flood,Food
SO22,Banadir,SO23,Afgooye,8/19/2020,South  Central,SOHRA,1,0,0,0,0,0,1,1,0,0,3,Flood,Food
SO22,Banadir,SO23,Afgooye,8/18/2020,South  Central,SRDO,2,1,0,0,0,0,0,1,0,0,4,Flood,Food
SO22,Banadir,SO23,Afgooye,8/19/2020,South  Central,SOHRA,1,1,0,0,0,0,1,1,0,0,4,Flood,Food
SO22,Banadir,SO23,Afgooye,8/19/2020,South  Central,SOHRA,2,2,0,0,0,0,1,1,0,0,6,Flood,Health
SO22,Banadir,SO23,Afgooye,8/19/2020,South  Central,SOHRA,2,1,2,0,0,0,1,1,0,0,7,Flood,Health
SO22,Banadir,SO23,Afgooye,8/19/2020,South  Central,SOHRA,2,2,1,1,0,0,1,1,0,0,8,Flood,Food
SO22,Banadir,SO23,Afgooye,8/16/2020,South  Central,SRDO,1,1,1,1,0,0,1,1,0,0,6,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,8/16/2020,South  Central,SRDO,1,1,1,1,0,0,1,1,1,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,8/16/2020,South  Central,SRDO,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,8/16/2020,South  Central,SRDO,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Food
SO16,Qardho,SO16,Qardho,8/19/2020,Puntland,PDO,2,0,0,0,0,0,1,1,0,0,4,Drought,Food
SO16,Qardho,SO16,Qardho,8/19/2020,Puntland,PDO,2,1,0,0,0,0,1,1,0,0,5,Drought,Food
SO16,Qardho,SO16,Qardho,8/19/2020,Puntland,PDO,0,2,0,0,0,0,1,1,0,0,4,Drought,Food
SO16,Qardho,SO16,Qardho,8/19/2020,Puntland,PDO,1,1,0,0,0,0,0,1,0,0,3,Drought,Food
SO16,Qardho,SO16,Qardho,8/19/2020,Puntland,PDO,1,0,0,0,0,0,0,1,0,0,2,Drought,Food
SO28,Afmadow,SO28,Afmadow,8/18/2020,South  Central,WRRS,0,0,0,0,0,0,0,1,0,0,1,Other,Shelter
SO18,Gaalkacyo,SO16,Bossaso,8/20/2020,Puntland,SOSDA,1,1,1,0,0,0,1,1,0,0,5,Drought,Transport
SO18,Gaalkacyo,SO16,Bossaso,8/20/2020,Puntland,SOSDA,1,1,1,0,1,1,1,1,0,0,7,Drought,Livelihood support
SO18,Gaalkacyo,SO16,Bossaso,8/20/2020,Puntland,SOSDA,1,1,1,1,1,1,1,1,1,0,9,Drought,Livelihood support
SO18,Gaalkacyo,SO16,Qardho,8/20/2020,Puntland,SOSDA,1,1,1,0,0,0,0,1,0,0,4,Drought,Livelihood support
SO16,Iskushuban,SO16,Iskushuban,8/19/2020,Puntland,LQC,0,0,0,0,2,0,4,2,1,1,10,Drought,Livelihood support
SO18,Gaalkacyo,SO12,Berbera,8/20/2020,Puntland,SOSDA,1,1,1,1,0,0,1,1,0,0,6,Drought,Water
SO18,Gaalkacyo,SO12,Berbera,8/20/2020,Puntland,SOSDA,1,1,1,1,1,1,1,1,0,0,8,Drought,Water
SO18,Gaalkacyo,SO12,Hargeysa,8/20/2020,Puntland,SOSDA,1,2,1,1,1,1,1,1,1,0,10,Drought,Water
SO16,Iskushuban,SO16,Iskushuban,8/19/2020,Puntland,LQC,0,0,2,1,0,2,0,2,0,0,7,Drought,Agricultural/pastoralist support
SO16,Iskushuban,SO16,Iskushuban,8/19/2020,Puntland,LQC,0,0,2,1,0,0,2,3,0,0,8,Drought,
SO18,Gaalkacyo,SO12,Hargeysa,8/20/2020,Puntland,SOSDA,1,1,1,0,0,1,1,1,1,0,7,Other,Transport
SO16,Iskushuban,SO16,Iskushuban,8/19/2020,Puntland,LQC,0,0,2,0,1,2,1,1,0,0,7,Drought,Transport
SO18,Gaalkacyo,SO17,Burtinle,8/20/2020,Puntland,SOSDA,0,1,1,1,0,1,0,1,0,0,5,Drought,Livelihood support
SO18,Gaalkacyo,SO17,Burtinle,8/20/2020,Puntland,SOSDA,1,1,1,1,1,1,1,1,1,0,9,Drought,Transport
SO16,Bandarbeyla,SO16,Bandarbeyla,8/19/2020,Puntland,LQC,0,0,0,0,1,2,1,1,0,0,5,Other,Livelihood support
SO18,Gaalkacyo,SO17,Garoowe,8/20/2020,Puntland,SOSDA,1,1,1,1,1,1,1,1,1,1,10,Drought,Livelihood support
SO18,Gaalkacyo,SO17,Garoowe,8/20/2020,Puntland,SOSDA,1,1,1,0,0,1,1,1,0,0,6,Drought,Livelihood support
SO27,Saakow,SO24,Diinsoor,8/20/2020,South  Central,SDIO,1,1,1,1,1,1,1,1,0,0,8,Drought,Food
SO27,Saakow,SO24,Diinsoor,8/20/2020,South  Central,SDIO,1,1,1,1,3,1,1,1,1,0,11,Drought,
SO27,Saakow,SO24,Diinsoor,8/20/2020,South  Central,SDIO,0,1,1,0,1,1,1,1,0,0,6,Drought,
SO27,Saakow,SO24,Diinsoor,8/20/2020,South  Central,SDIO,0,1,1,0,0,1,1,1,0,0,5,Drought,Food
SO27,Saakow,SO26,Baardheere,8/20/2020,South  Central,SDIO,0,0,1,0,0,1,1,1,0,0,4,Drought,Food
SO24,Diinsoor,SO23,Kurtunwaarey,8/20/2020,South  Central,SDIO,0,0,0,0,1,1,0,1,0,0,3,Drought,Food
SO23,Kurtunwaarey,SO23,Kurtunwaarey,8/18/2020,South  Central,SRCS,0,0,0,0,1,0,1,0,1,1,4,Conflict/Insecurity,Shelter
SO23,Kurtunwaarey,SO23,Kurtunwaarey,8/18/2020,South  Central,SRCS,0,1,0,1,0,0,1,1,1,0,5,Conflict/Insecurity,Shelter
SO23,Kurtunwaarey,SO23,Kurtunwaarey,8/18/2020,South  Central,SRCS,0,0,0,0,1,0,0,1,1,0,3,Conflict/Insecurity,Shelter
SO23,Kurtunwaarey,SO23,Kurtunwaarey,8/18/2020,South  Central,SRCS,1,0,0,0,0,1,1,1,0,0,4,Conflict/Insecurity,Shelter
SO27,Saakow,SO27,Saakow,8/21/2020,South  Central,JCC,0,0,0,0,0,0,1,1,0,1,3,Drought,Food
SO27,Saakow,SO27,Saakow,8/21/2020,South  Central,JCC,0,1,0,0,1,1,1,1,0,0,5,Conflict/Insecurity,Food
SO27,Saakow,SO27,Saakow,8/21/2020,South  Central,JCC,0,0,0,0,0,0,1,1,0,1,3,Conflict/Insecurity,Food
SO27,Saakow,SO27,Saakow,8/21/2020,South  Central,JCC,0,1,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Food
SO27,Saakow,SO27,Saakow,8/21/2020,South  Central,JCC,0,0,0,0,0,0,1,1,0,1,3,Conflict/Insecurity,Food
SO27,Saakow,SO27,Saakow,8/21/2020,South  Central,JCC,0,0,0,0,0,0,1,1,0,0,2,Drought,Food
SO24,Diinsoor,SO23,Kurtunwaarey,8/21/2020,South  Central,SDIO,1,1,1,3,1,1,2,1,1,0,12,Drought,Food
SO24,Diinsoor,SO23,Kurtunwaarey,8/21/2020,South  Central,SDIO,1,1,1,1,1,1,1,1,0,0,8,Drought,Food
SO27,Saakow,SO24,Diinsoor,8/21/2020,South  Central,SDIO,0,1,1,1,1,0,1,1,0,0,6,Drought,Food
SO27,Saakow,SO24,Diinsoor,8/19/2020,South  Central,SDIO,1,1,1,1,1,3,1,1,0,1,11,Drought,Food
SO27,Saakow,SO24,Diinsoor,8/21/2020,South  Central,SDIO,1,1,1,1,1,2,1,1,1,0,10,Drought,Food
SO27,Saakow,SO24,Diinsoor,8/21/2020,South  Central,SDIO,0,0,1,1,0,1,1,1,0,0,5,Drought,Food
SO27,Saakow,SO26,Baardheere,8/21/2020,South  Central,SDIO,1,1,1,2,1,1,1,1,0,0,9,Drought,Food
SO27,Saakow,SO26,Baardheere,8/21/2020,South  Central,SDIO,0,0,0,0,1,1,1,1,0,0,4,Drought,Food
SO27,Saakow,SO26,Baardheere,8/21/2020,South  Central,SDIO,0,0,0,1,1,0,0,1,0,0,3,Drought,Food
SO27,Saakow,SO26,Baardheere,8/21/2020,South  Central,SDIO,0,0,0,0,1,0,0,1,0,0,2,Drought,Food
SO15,Badhan,SO15,Laasqoray,8/20/2020,Puntland,YESO,0,0,1,2,1,2,1,2,0,0,9,Drought,Food
SO15,Badhan,SO15,Laasqoray,8/21/2020,Puntland,YESO,0,0,0,2,1,1,1,1,1,1,8,Drought,Shelter
SO15,Badhan,SO15,Laasqoray,8/21/2020,Puntland,YESO,0,0,2,2,2,2,3,2,0,0,13,Drought,Livelihood support
SO15,Badhan,SO15,Laasqoray,8/21/2020,Puntland,YESO,0,0,2,2,2,2,3,2,0,0,13,Drought,Livelihood support
SO15,Badhan,SO15,Laasqoray,8/21/2020,Puntland,YESO,1,1,0,2,1,1,3,2,1,0,12,Drought,Livelihood support
SO15,Badhan,SO15,Laasqoray,8/21/2020,Puntland,YESO,0,0,0,1,1,1,3,2,0,0,8,Other,Livelihood support
SO15,Badhan,SO15,Laasqoray,8/19/2020,Puntland,YESO,0,0,1,2,3,0,1,2,1,1,11,Drought,Livelihood support
SO15,Badhan,SO15,Laasqoray,8/21/2020,Puntland,YESO,0,1,0,1,0,2,1,1,0,1,7,Drought,Shelter
SO15,Badhan,SO15,Laasqoray,8/21/2020,Puntland,YESO,0,1,0,1,0,2,1,1,0,1,7,Drought,Shelter
SO15,Badhan,SO15,Laasqoray,8/21/2020,Puntland,YESO,0,1,0,1,0,2,1,1,0,1,7,Drought,Shelter
SO15,Badhan,SO15,Laasqoray,8/21/2020,Puntland,YESO,0,1,0,1,0,2,1,1,0,1,7,Drought,Shelter
SO15,Badhan,SO15,Laasqoray,8/21/2020,Puntland,YESO,0,1,0,1,0,2,1,1,0,1,7,Drought,Shelter
SO15,Badhan,SO15,Laasqoray,8/20/2020,Puntland,YESO,0,0,0,1,1,1,3,2,0,0,8,Drought,Shelter
SO16,Qardho,SO16,Iskushuban,8/19/2020,Puntland,PDO,1,2,2,0,0,0,1,1,0,0,7,Drought,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,8/17/2020,Somaliland,SOYDAVOSANAAG,0,1,0,0,1,1,1,1,0,0,5,Drought,Food
SO14,Caynabo,SO14,Caynabo,8/16/2020,Somaliland,SOYDAVO,0,1,1,0,1,0,1,1,0,0,5,Other,Health
SO15,Ceel Afweyn,SO15,Ceel Afweyn,7/27/2020,Somaliland,SOYDAVOSANAAG,1,0,1,0,0,1,2,1,3,0,9,Conflict/Insecurity,Livelihood support
SO16,Qardho,SO16,Qardho,8/19/2020,Puntland,PDO,1,2,1,0,0,0,0,1,0,0,5,Other,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,8/18/2020,Somaliland,SOYDAVOSANAAG,0,1,0,0,1,1,1,1,1,0,6,Drought,Food
SO16,Qardho,SO16,Bandarbeyla,8/18/2020,Puntland,PDO,2,1,0,0,0,0,1,1,0,0,5,Drought,Equal access to Aid
SO14,Caynabo,SO14,Caynabo,8/17/2020,Somaliland,SOYDAVO,1,0,1,0,0,1,0,1,1,0,5,Other,Food
SO16,Qardho,SO16,Iskushuban,8/17/2020,Puntland,PDO,1,1,3,0,0,0,1,1,0,0,7,Drought,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,8/15/2020,Somaliland,SOYDAVOSANAAG,0,1,0,0,1,0,1,1,0,0,4,Drought,Food
SO26,Doolow,SO25,Waajid,8/12/2020,South  Central,Somali Aid,1,2,1,1,1,0,1,1,0,1,9,Drought,Food
SO14,Caynabo,SO13,Buuhoodle,8/18/2020,Somaliland,SOYDAVO,0,1,1,0,0,0,1,1,0,0,4,Other,
SO26,Doolow,SO16,Caluula,8/13/2020,South  Central,Somali Aid,1,1,0,1,1,2,1,1,0,1,9,Drought,Food
SO26,Doolow,SO16,Caluula,8/13/2020,South  Central,Somali Aid,1,1,0,1,1,2,1,1,0,1,9,Drought,Food
SO15,Ceel Afweyn,SO15,Ceel Afweyn,7/27/2020,Somaliland,SOYDAVOSANAAG,1,0,2,1,0,0,1,1,1,0,7,Conflict/Insecurity,Livelihood support
SO18,Gaalkacyo,SO18,Gaalkacyo,8/22/2020,Puntland,SBACO,2,2,2,2,2,2,0,1,0,0,13,Drought,Protection from SGBV incidents
