Current Region,CurrentDistrict,Previous Region,PreviousDistrict,Arrival,ZoneName,OrganisationAcronym,0-4M,0-4F,5-11M,5-11F,12-17M,12-17F,18_59M,18_59F,60+M,60+F,Individuals,Category,Need
SO27,Saakow,SO26,Baardheere,5/7/2021,South  Central,SDIO,0,0,0,0,1,0,0,1,0,0,2,Other,Food
SO27,Saakow,SO26,Baardheere,5/7/2021,South  Central,SDIO,1,0,0,1,0,0,1,1,0,0,4,Drought,Food
SO23,Afgooye,SO23,Afgooye,5/6/2021,South  Central,KAHRO,0,0,1,1,1,1,1,1,0,0,6,Flood,
SO23,Afgooye,SO23,Afgooye,5/6/2021,South  Central,KAHRO,0,1,1,1,1,1,1,1,1,1,9,Flood,
SO23,Afgooye,SO23,Afgooye,5/6/2021,South  Central,KAHRO,0,0,1,1,1,1,1,0,0,0,5,Flood,
SO23,Afgooye,SO23,Afgooye,5/6/2021,South  Central,KAHRO,0,0,1,1,1,1,1,2,1,0,8,Flood,
SO23,Afgooye,SO23,Afgooye,5/6/2021,South  Central,KAHRO,0,0,0,1,1,1,1,0,0,0,4,Flood,
SO16,Qardho,SO22,Banadir,5/4/2021,Puntland,PDO,1,2,2,1,0,0,1,1,0,0,8,Conflict/Insecurity,Shelter
SO23,Afgooye,SO23,Afgooye,5/6/2021,South  Central,KAHRO,0,0,1,1,0,1,1,2,1,0,7,Flood,
SO16,Qardho,SO22,Banadir,5/4/2021,Puntland,PDO,1,1,2,1,0,0,0,1,0,0,6,Conflict/Insecurity,Equal access to Aid
SO16,Qardho,SO16,Iskushuban,5/4/2021,Puntland,PDO,1,1,1,0,0,0,1,1,0,0,5,Drought,Shelter
SO22,Banadir,SO22,Banadir,5/7/2021,South  Central,KAHRO,1,1,1,1,1,1,0,1,1,0,8,Flood,
SO22,Banadir,SO22,Banadir,5/7/2021,South  Central,KAHRO,0,0,2,1,0,2,1,2,1,0,9,Flood,
SO22,Banadir,SO22,Banadir,5/7/2021,South  Central,KAHRO,0,0,1,1,1,1,1,1,1,0,7,Flood,
SO14,Caynabo,SO14,Caynabo,5/5/2021,Somaliland,SOYDAVO,0,1,0,1,0,1,1,0,0,0,4,Other,Food
SO22,Banadir,SO22,Banadir,5/7/2021,South  Central,KAHRO,0,1,1,1,0,1,0,1,1,0,6,Flood,Food
SO14,Caynabo,SO13,Buuhoodle,5/4/2021,Somaliland,SOYDAVO,1,1,0,0,0,1,0,1,1,0,5,Other,Health
SO22,Banadir,SO22,Banadir,5/7/2021,South  Central,KAHRO,0,0,2,1,1,1,1,1,1,0,8,Flood,
SO22,Banadir,SO22,Banadir,5/7/2021,South  Central,KAHRO,0,0,1,0,1,1,1,1,0,0,5,Flood,
SO22,Banadir,SO22,Banadir,5/7/2021,South  Central,KAHRO,0,1,1,1,1,1,1,1,0,0,7,Flood,
SO24,Qansax Dheere,SO24,Baidoa,5/8/2021,South  Central,SDIO,1,1,1,1,1,3,1,1,0,0,10,Conflict/Insecurity,Food
SO24,Qansax Dheere,SO24,Baidoa,5/8/2021,South  Central,SDIO,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,Food
SO24,Qansax Dheere,SO24,Baidoa,5/8/2021,South  Central,SDIO,1,1,1,0,1,0,1,1,0,0,6,Conflict/Insecurity,Food
SO27,Saakow,SO24,Diinsoor,5/6/2021,South  Central,SDIO,1,1,1,1,1,1,1,1,1,0,9,Drought,Food
SO27,Saakow,SO24,Diinsoor,5/8/2021,South  Central,SDIO,1,1,1,1,0,1,1,1,0,0,7,Drought,Food
SO27,Saakow,SO24,Diinsoor,5/8/2021,South  Central,SDIO,1,0,0,0,1,1,1,1,0,0,5,Drought,Food
SO27,Saakow,SO26,Baardheere,5/8/2021,South  Central,SDIO,0,0,1,0,0,0,1,1,0,0,3,Drought,Food
SO27,Saakow,SO26,Baardheere,5/8/2021,South  Central,SDIO,0,0,1,0,0,0,0,1,0,0,2,Drought,Food
SO27,Saakow,SO26,Baardheere,5/8/2021,South  Central,SDIO,0,1,0,0,1,1,0,1,0,0,4,Drought,Food
SO18,Gaalkacyo,SO12,Hargeysa,5/8/2021,Puntland,SOSDA,1,1,1,1,1,1,1,1,1,0,9,Drought,Livelihood support
SO18,Gaalkacyo,SO12,Hargeysa,5/8/2021,Puntland,SOSDA,0,1,1,1,1,0,1,1,0,0,6,Drought,Transport
SO18,Gaalkacyo,SO16,Bossaso,5/8/2021,Puntland,SOSDA,1,1,1,0,0,1,0,1,0,0,5,Drought,Transport
SO18,Gaalkacyo,SO16,Bossaso,5/8/2021,Puntland,SOSDA,1,1,1,1,1,1,1,1,0,0,8,Drought,
SO18,Gaalkacyo,SO17,Burtinle,5/8/2021,Puntland,SOSDA,0,1,0,1,1,1,0,1,0,0,5,Drought,Transport
SO18,Gaalkacyo,SO17,Garoowe,5/8/2021,Puntland,SOSDA,1,1,1,0,1,1,1,1,0,0,7,Drought,Transport
SO18,Gaalkacyo,SO16,Bossaso,5/8/2021,Puntland,SOSDA,0,0,1,1,0,1,1,1,0,0,5,Drought,Transport
SO18,Gaalkacyo,SO16,Qardho,5/8/2021,Puntland,SOSDA,0,1,1,1,0,1,1,1,0,0,6,Drought,Transport
SO18,Gaalkacyo,SO12,Berbera,5/8/2021,Puntland,SOSDA,0,1,1,1,1,2,1,1,0,0,8,Drought,Transport
SO18,Gaalkacyo,SO17,Garoowe,5/8/2021,Puntland,SOSDA,0,0,0,1,1,1,1,1,0,0,5,Drought,Transport
SO18,Galdogob,SO18,Galdogob,5/7/2021,Puntland,SBACO,0,2,0,1,1,0,1,0,0,0,5,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,5/7/2021,Puntland,SBACO,0,2,0,1,1,0,1,0,0,0,5,Drought,Livelihood support
SO18,Galdogob,SO18,Gaalkacyo,5/7/2021,Puntland,SBACO,0,2,1,0,1,0,1,0,0,0,5,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,5/7/2021,Puntland,SBACO,2,0,1,0,1,1,1,0,0,0,6,Drought,Livelihood support
SO16,Qardho,SO16,Qardho,5/4/2021,Puntland,PDO,1,2,1,0,0,0,0,1,0,0,5,Drought,Livelihood support
SO16,Qardho,SO16,Iskushuban,5/2/2021,Puntland,PDO,0,1,0,2,1,2,2,1,0,0,9,Drought,Livelihood support
SO16,Qardho,SO16,Qardho,5/1/2021,Puntland,PDO,1,1,1,0,1,2,1,1,0,0,8,Drought,Livelihood support
SO16,Qardho,SO16,Iskushuban,5/2/2021,Puntland,PDO,1,1,0,2,1,0,1,1,0,0,7,Drought,Livelihood support
SO16,Qardho,SO16,Bandarbeyla,4/30/2021,Puntland,PDO,2,0,0,2,0,2,3,2,0,0,11,Drought,Livelihood support
SO16,Qardho,SO16,Qardho,5/5/2021,Puntland,PDO,2,0,0,0,0,1,1,4,0,0,8,Drought,Livelihood support
SO22,Banadir,SO21,Balcad,5/6/2021,South  Central,SRDO,1,1,2,0,0,1,1,1,0,0,7,Conflict/Insecurity,Health
SO22,Banadir,SO21,Jowhar,5/7/2021,South  Central,SRDO,0,2,1,1,0,0,1,1,0,0,6,Conflict/Insecurity,Health
SO25,Ceel Barde,SO25,Ceel Barde,5/7/2021,South  Central,RW,1,2,1,0,0,0,1,1,0,0,6,Drought,Food
SO25,Ceel Barde,SO25,Ceel Barde,5/7/2021,South  Central,RW,1,1,0,2,2,1,1,1,0,0,9,Drought,Food
SO25,Ceel Barde,SO25,Ceel Barde,5/7/2021,South  Central,RW,2,0,1,0,1,0,1,1,0,0,6,Drought,Food
SO14,Laas Caanood,SO14,Laas Caanood,5/8/2021,Somaliland,SSWO,1,1,1,1,1,1,1,1,0,0,8,Flood,Food
SO14,Xudun,SO14,Xudun,5/8/2021,Somaliland,SSWO,1,2,2,1,1,1,1,1,0,0,10,Flood,Health
SO22,Banadir,SO22,Banadir,5/7/2021,South  Central,SRDO,1,1,1,1,1,1,1,1,0,0,8,Flood,
SO22,Banadir,SO22,Banadir,5/7/2021,South  Central,SRDO,1,1,1,1,1,1,1,1,1,0,9,Flood,Food
SO26,Baardheere,SO26,Baardheere,5/8/2021,South  Central,SORDES,1,1,0,1,0,0,1,1,0,0,5,Other,Livelihood support
SO22,Banadir,SO22,Banadir,5/7/2021,South  Central,SRDO,1,1,1,1,1,0,1,1,0,0,7,Flood,Food
SO22,Banadir,SO22,Banadir,5/7/2021,South  Central,SRDO,1,1,1,1,0,0,1,1,0,0,6,Flood,Food
SO26,Doolow,SO24,Diinsoor,4/21/2021,South  Central,Somali Aid,1,0,1,2,0,1,1,0,1,1,8,Drought,Food
SO26,Doolow,SO16,Iskushuban,4/22/2021,South  Central,Somali Aid,1,2,1,1,0,1,1,0,1,1,9,Drought,Food
SO16,Bossaso,SO16,Qandala,5/5/2021,Puntland,TASS,2,0,2,0,1,0,1,1,0,0,7,Drought,Livelihood support
SO16,Bossaso,SO16,Caluula,5/5/2021,Puntland,TASS,2,0,1,0,1,0,1,1,0,0,6,Other,Livelihood support
SO16,Bossaso,SO16,Qandala,5/7/2021,Puntland,TASS,2,1,2,0,1,0,1,0,0,0,7,Drought,Shelter
SO16,Bossaso,SO16,Qandala,5/7/2021,Puntland,TASS,2,0,1,0,2,2,0,1,0,0,8,Drought,Health
SO16,Bossaso,SO16,Caluula,5/7/2021,Puntland,TASS,2,0,1,0,1,0,1,1,0,0,6,Other,Livelihood support
SO24,Qansax Dheere,SO24,Baidoa,5/9/2021,South  Central,SDIO,1,1,1,1,1,0,1,1,0,1,8,Conflict/Insecurity,Food
SO24,Qansax Dheere,SO24,Baidoa,5/9/2021,South  Central,SDIO,1,0,1,1,0,0,1,1,1,0,6,Conflict/Insecurity,Food
SO27,Saakow,SO24,Diinsoor,5/9/2021,South  Central,SDIO,0,1,0,0,1,0,1,1,0,0,4,Drought,Food
SO27,Saakow,SO24,Diinsoor,5/9/2021,South  Central,SDIO,0,1,1,1,1,1,1,1,0,0,7,Drought,Food
SO27,Saakow,SO26,Baardheere,5/9/2021,South  Central,SDIO,1,0,1,0,1,0,1,1,0,0,5,Drought,Food
SO27,Saakow,SO26,Baardheere,5/9/2021,South  Central,SDIO,0,0,1,0,1,0,0,1,0,0,3,Drought,Food
SO28,Afmadow,SO27,Saakow,5/9/2021,South  Central,WRRS,1,1,1,1,1,0,1,1,0,0,7,Drought,Food
SO28,Afmadow,SO27,Saakow,5/9/2021,South  Central,WRRS,1,1,1,0,0,0,1,1,0,0,5,Drought,Food
SO28,Jamaame,SO28,Jamaame,5/8/2021,South  Central,JF,1,1,1,0,1,1,1,1,0,0,7,Conflict/Insecurity,Shelter
SO18,Gaalkacyo,SO12,Berbera,5/9/2021,Puntland,SOSDA,0,1,1,1,1,1,1,1,0,0,7,Drought,Transport
SO18,Gaalkacyo,SO17,Garoowe,5/9/2021,Puntland,SOSDA,1,1,1,1,0,1,1,1,0,0,7,Drought,Transport
SO28,Jamaame,SO28,Jamaame,5/8/2021,South  Central,JF,1,1,1,0,1,1,1,1,0,1,8,Conflict/Insecurity,Shelter
SO18,Gaalkacyo,SO16,Bossaso,5/9/2021,Puntland,SOSDA,0,1,1,1,0,1,1,1,0,0,6,Drought,Transport
SO18,Gaalkacyo,SO16,Bossaso,5/9/2021,Puntland,SOSDA,0,1,1,1,0,1,1,1,0,0,6,Drought,Transport
SO18,Gaalkacyo,SO17,Burtinle,5/9/2021,Puntland,SOSDA,0,1,1,1,1,1,1,1,0,0,7,Drought,Transport
SO18,Gaalkacyo,SO16,Bossaso,5/9/2021,Puntland,SOSDA,0,1,1,0,1,1,0,1,0,0,5,Drought,Transport
SO28,Kismayo,SO28,Jamaame,5/8/2021,South  Central,SEDHURO,0,2,2,1,0,0,0,1,0,0,6,Drought,Food
SO18,Gaalkacyo,SO12,Hargeysa,5/9/2021,Puntland,SOSDA,1,1,1,1,1,1,1,1,0,0,8,Drought,Transport
SO25,Ceel Barde,SO25,Ceel Barde,5/8/2021,South  Central,RW,1,2,2,1,0,1,1,1,0,0,9,Drought,Food
SO28,Jamaame,SO28,Jamaame,5/8/2021,South  Central,JF,1,1,0,1,1,0,1,1,0,0,6,Conflict/Insecurity,Shelter
SO18,Gaalkacyo,SO12,Hargeysa,5/9/2021,Puntland,SOSDA,0,1,1,1,1,1,1,1,0,0,7,Drought,Transport
SO18,Galdogob,SO18,Galdogob,5/9/2021,Puntland,SBACO,0,1,0,1,0,1,0,1,0,0,4,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,5/9/2021,Puntland,SBACO,0,1,1,0,1,0,0,1,0,0,4,Drought,Livelihood support
SO18,Gaalkacyo,SO17,Garoowe,5/9/2021,Puntland,SOSDA,0,1,1,1,1,1,0,1,0,0,6,Drought,Transport
SO16,Bossaso,SO16,Qandala,5/6/2021,Puntland,TASS,2,1,1,0,2,0,1,1,0,0,8,Other,Shelter
SO18,Hobyo,SO18,Hobyo,5/9/2021,Puntland,SOSDA,1,0,1,0,2,0,1,1,1,0,7,Drought,Food
SO28,Kismayo,SO28,Jamaame,5/6/2021,South  Central,SEDHURO,1,0,0,1,1,1,1,0,0,0,5,Conflict/Insecurity,Shelter
SO28,Kismayo,SO28,Jamaame,5/7/2021,South  Central,SEDHURO,1,0,0,1,0,1,0,1,0,0,4,Drought,Shelter
SO28,Kismayo,SO28,Jamaame,5/5/2021,South  Central,SEDHURO,1,0,0,0,1,1,1,1,0,0,5,Conflict/Insecurity,Shelter
SO18,Hobyo,SO18,Hobyo,5/9/2021,Puntland,SOSDA,2,1,0,0,1,1,0,1,0,0,6,Drought,Food
SO28,Kismayo,SO28,Kismayo,5/6/2021,South  Central,SEDHURO,1,0,0,1,0,1,0,1,0,0,4,Drought,Shelter
SO18,Hobyo,SO18,Hobyo,5/9/2021,Puntland,SOSDA,1,1,0,1,0,1,1,1,1,0,7,Drought,Health
SO28,Kismayo,SO28,Jamaame,5/5/2021,South  Central,SEDHURO,1,0,0,1,1,0,1,1,0,0,5,Conflict/Insecurity,Shelter
SO18,Hobyo,SO18,Hobyo,5/7/2021,Puntland,SOSDA,2,0,2,0,2,0,1,1,0,0,8,Drought,Water
SO25,Xudur,SO25,Xudur,5/8/2021,South  Central,RW,1,1,1,1,1,1,2,1,0,0,9,Conflict/Insecurity,
SO18,Hobyo,SO18,Hobyo,5/7/2021,Puntland,SOSDA,1,1,1,0,2,0,1,0,1,0,7,Drought,Food
SO25,Xudur,SO25,Xudur,5/8/2021,South  Central,RW,0,1,1,1,1,1,0,1,0,0,6,Conflict/Insecurity,
SO12,Hargeysa,SO14,Laas Caanood,5/8/2021,Somaliland,VOSOMWO,0,0,1,1,1,0,1,1,0,0,5,Drought,Food
SO18,Hobyo,SO18,Hobyo,5/9/2021,Puntland,SOSDA,2,0,2,0,2,0,1,1,0,0,8,Drought,Water
SO25,Xudur,SO25,Xudur,5/8/2021,South  Central,RW,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,
SO18,Hobyo,SO18,Hobyo,5/9/2021,Puntland,SOSDA,1,0,2,0,2,1,0,1,1,0,8,Drought,Water
SO18,Hobyo,SO18,Hobyo,5/9/2021,Puntland,SOSDA,1,1,2,1,1,1,1,1,0,0,9,Drought,Food
SO15,Ceerigaabo,SO15,Ceel Afweyn,5/6/2021,Somaliland,SOYDAVOSANAAG,0,0,1,1,0,0,1,1,0,0,4,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,5/6/2021,Somaliland,SOYDAVOSANAAG,0,2,0,0,1,0,1,1,1,0,6,Drought,Food
SO25,Xudur,SO25,Xudur,5/8/2021,South  Central,RW,1,1,1,2,1,1,1,1,0,0,9,Conflict/Insecurity,
SO18,Hobyo,SO18,Hobyo,5/7/2021,Puntland,SOSDA,1,0,2,0,2,0,1,1,0,0,7,Drought,Water
SO18,Hobyo,SO18,Hobyo,5/9/2021,Puntland,SOSDA,2,1,0,1,0,1,1,1,0,0,7,Drought,Water
SO15,Ceerigaabo,SO15,Ceerigaabo,5/4/2021,Somaliland,SOYDAVOSANAAG,0,0,0,1,1,1,1,1,0,0,5,Drought,Food
SO25,Ceel Barde,SO25,Ceel Barde,5/8/2021,South  Central,RW,1,1,0,2,1,1,1,1,0,0,8,Drought,Food
SO25,Xudur,SO25,Xudur,5/8/2021,South  Central,RW,1,1,1,1,1,0,1,1,0,0,7,Conflict/Insecurity,
SO16,Qardho,SO16,Bandarbeyla,5/5/2021,Puntland,PDO,0,2,2,1,0,0,1,1,0,0,7,Drought,Equal access to Aid
SO16,Qardho,SO16,Bandarbeyla,5/5/2021,Puntland,PDO,2,1,1,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO16,Qardho,SO16,Iskushuban,5/5/2021,Puntland,PDO,3,0,0,2,0,0,1,1,0,0,7,Drought,Food
SO16,Qardho,SO16,Bandarbeyla,5/5/2021,Puntland,PDO,0,3,0,0,0,0,1,1,0,0,5,Drought,Shelter
SO16,Qardho,SO16,Bandarbeyla,5/5/2021,Puntland,PDO,2,0,2,0,0,0,1,1,0,0,6,Drought,Food
SO25,Ceel Barde,SO25,Ceel Barde,5/8/2021,South  Central,RW,1,2,1,1,0,0,1,1,0,0,7,Drought,Food
SO25,Ceel Barde,SO25,Ceel Barde,5/8/2021,South  Central,RW,1,2,1,0,2,1,1,1,1,0,10,Drought,Food
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,0,2,1,0,0,0,1,1,0,0,5,Drought,Livelihood support
SO22,Banadir,SO21,Balcad,5/7/2021,South  Central,SRDO,2,2,0,0,0,0,0,1,0,0,5,Drought,
SO22,Banadir,SO21,Balcad,5/7/2021,South  Central,SRDO,2,2,2,0,0,0,0,1,0,0,7,Drought,Health
SO22,Banadir,SO21,Balcad,5/7/2021,South  Central,SRDO,2,2,0,0,0,0,1,1,0,0,6,Drought,Food
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,1,0,0,0,1,1,0,0,0,4,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,1,0,0,0,1,1,0,0,0,4,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,1,1,1,0,0,1,1,0,0,6,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,1,1,1,0,0,1,1,0,0,6,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,2,2,0,2,0,0,1,1,1,0,9,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,0,2,0,0,0,0,1,1,0,0,4,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,0,0,0,0,1,1,0,0,0,3,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,0,0,0,0,1,1,0,0,0,3,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,0,0,0,0,1,1,0,0,0,3,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,0,2,1,0,0,0,1,1,0,0,5,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,1,1,2,0,0,0,1,1,0,7,Drought,Food
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,0,1,0,0,0,1,0,0,0,0,2,Drought,Food
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,1,1,1,0,0,1,1,0,0,6,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,1,1,1,0,0,1,1,0,0,6,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,1,1,1,0,0,1,1,0,0,6,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/8/2021,South  Central,SRCS,1,2,0,2,0,0,2,1,0,0,8,Drought,Livelihood support
SO22,Banadir,SO22,Banadir,5/8/2021,South  Central,KAHRO,0,0,0,0,0,0,1,1,1,0,3,Flood,
SO22,Banadir,SO22,Banadir,5/8/2021,South  Central,KAHRO,0,1,1,1,1,1,1,1,1,1,9,Flood,
SO22,Banadir,SO22,Banadir,5/8/2021,South  Central,KAHRO,0,0,0,0,0,1,1,1,1,0,4,Flood,
SO22,Banadir,SO22,Banadir,5/8/2021,South  Central,KAHRO,0,0,1,2,1,1,1,1,0,0,7,Flood,
SO22,Banadir,SO22,Banadir,5/8/2021,South  Central,KAHRO,0,0,0,0,0,0,1,1,1,2,5,Flood,
SO22,Banadir,SO22,Banadir,5/8/2021,South  Central,KAHRO,0,0,0,0,0,0,1,1,1,2,5,Flood,
SO22,Banadir,SO22,Banadir,5/8/2021,South  Central,KAHRO,0,0,0,0,0,2,1,2,1,2,8,Flood,
SO22,Banadir,SO22,Banadir,5/8/2021,South  Central,KAHRO,0,0,0,0,1,1,1,1,1,1,6,Flood,
SO14,Caynabo,SO13,Buuhoodle,5/5/2021,Somaliland,SOYDAVO,0,1,0,1,0,0,1,1,0,0,4,Other,Food
SO22,Banadir,SO22,Banadir,5/8/2021,South  Central,KAHRO,0,0,0,0,0,0,1,1,0,0,2,Flood,
SO14,Caynabo,SO14,Caynabo,5/6/2021,Somaliland,SOYDAVO,0,1,0,0,1,0,1,1,0,0,4,Other,Food
SO14,Caynabo,SO14,Caynabo,5/8/2021,Somaliland,SOYDAVO,0,0,1,0,1,1,0,1,1,0,5,Other,Health
SO14,Caynabo,SO14,Caynabo,5/8/2021,Somaliland,SOYDAVO,1,0,0,1,1,0,1,0,0,0,4,Other,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,5/4/2021,Somaliland,SOYDAVOSANAAG,2,1,1,1,0,0,1,1,0,0,7,Drought,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,5/5/2021,Somaliland,SOYDAVOSANAAG,1,1,2,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO28,Afmadow,SO27,Saakow,5/10/2021,South  Central,WRRS,1,1,1,0,0,0,0,1,0,0,4,Drought,Food
SO28,Afmadow,SO27,Saakow,5/10/2021,South  Central,WRRS,1,1,1,1,1,0,1,1,0,0,7,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,5/7/2021,Somaliland,SOYDAVOSANAAG,2,1,1,1,0,0,2,1,0,0,8,Drought,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,5/3/2021,Somaliland,SOYDAVOSANAAG,2,1,1,0,0,0,1,1,0,0,6,Drought,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,5/9/2021,Somaliland,SOYDAVOSANAAG,2,1,1,1,0,0,1,1,0,0,7,Drought,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,5/3/2021,Somaliland,SOYDAVOSANAAG,2,1,2,0,0,0,1,1,0,0,7,Drought,Agricultural/pastoralist support
SO28,Jamaame,SO28,Jamaame,5/9/2021,South  Central,JF,1,0,1,1,0,1,1,1,0,0,6,Conflict/Insecurity,Shelter
SO16,Qardho,SO20,Belet Weyne,5/7/2021,Puntland,PDO,2,0,1,2,0,0,0,1,0,0,6,Flood,Livelihood support
SO28,Jamaame,SO28,Jamaame,5/9/2021,South  Central,JF,1,1,1,1,1,1,0,1,0,0,7,Conflict/Insecurity,Shelter
SO25,Xudur,SO25,Xudur,5/9/2021,South  Central,RW,1,0,1,1,1,1,1,1,0,0,7,Conflict/Insecurity,
SO28,Jamaame,SO28,Jamaame,5/9/2021,South  Central,JF,1,1,1,1,0,1,1,1,0,0,7,Conflict/Insecurity,Shelter
SO25,Xudur,SO25,Xudur,5/9/2021,South  Central,RW,1,1,1,1,1,1,2,1,0,0,9,Conflict/Insecurity,
SO28,Jamaame,SO28,Jamaame,5/9/2021,South  Central,JF,1,1,1,0,1,1,0,1,0,0,6,Conflict/Insecurity,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,5/5/2021,Somaliland,SOYDAVOSANAAG,0,0,1,1,0,1,1,1,0,0,5,Drought,Food
SO25,Xudur,SO25,Xudur,5/9/2021,South  Central,RW,0,1,1,1,0,0,1,1,0,0,5,Conflict/Insecurity,
SO15,Ceerigaabo,SO15,Ceerigaabo,5/7/2021,Somaliland,SOYDAVOSANAAG,1,0,0,1,1,0,1,1,0,0,5,Drought,Food
SO16,Qardho,SO21,Jowhar,5/8/2021,Puntland,PDO,0,1,2,0,0,0,1,1,0,0,5,Flood,Food
SO15,Ceerigaabo,SO15,Ceel Afweyn,5/7/2021,Somaliland,SOYDAVOSANAAG,0,1,0,1,1,0,1,1,0,0,5,Drought,Food
SO25,Xudur,SO25,Xudur,5/9/2021,South  Central,RW,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,
SO25,Ceel Barde,SO25,Ceel Barde,5/9/2021,South  Central,RW,1,1,2,1,0,1,1,1,0,0,8,Drought,Food
SO25,Ceel Barde,SO25,Ceel Barde,5/9/2021,South  Central,RW,1,2,1,1,0,1,1,1,0,0,8,Drought,Food
SO25,Ceel Barde,SO25,Ceel Barde,5/9/2021,South  Central,RW,1,1,1,0,1,0,1,1,0,0,6,Drought,Food
SO25,Xudur,SO25,Xudur,5/9/2021,South  Central,RW,1,0,1,2,1,0,1,1,0,0,7,Conflict/Insecurity,
SO16,Qardho,SO22,Banadir,5/7/2021,Puntland,PDO,1,2,1,1,0,0,1,1,0,0,7,Drought,Equal access to Aid
SO16,Qardho,SO22,Banadir,5/8/2021,Puntland,PDO,3,0,2,1,0,0,1,1,0,0,8,Conflict/Insecurity,Equal access to Aid
SO21,Jowhar,SO21,Jowhar,5/10/2021,South  Central,PHF,0,1,0,0,2,0,2,1,1,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO22,Banadir,5/8/2021,South  Central,PDO,1,2,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Shelter
SO16,Qardho,SO20,Bulo Burto,5/7/2021,Puntland,PDO,2,0,0,2,0,0,1,1,0,0,6,Drought,Equal access to Aid
SO15,Ceel Afweyn,SO15,Ceel Afweyn,4/14/2021,Somaliland,SOYDAVOSANAAG,2,0,1,0,0,1,1,1,0,1,7,Drought,Livelihood support
SO15,Ceel Afweyn,SO15,Ceel Afweyn,4/20/2021,Somaliland,SOYDAVOSANAAG,0,1,1,0,0,0,1,0,0,1,4,Conflict/Insecurity,Livelihood support
SO18,Galdogob,SO18,Galdogob,5/10/2021,Puntland,SBACO,1,0,2,0,0,1,0,1,0,0,5,Drought,Shelter
SO18,Galdogob,SO18,Galdogob,5/10/2021,Puntland,SBACO,1,1,2,2,1,1,1,1,0,0,10,Drought,Livelihood support
SO14,Xudun,SO14,Xudun,5/10/2021,Somaliland,SSWO,1,2,1,1,0,1,1,1,0,0,8,Flood,Food
SO23,Marka,SO23,Marka,5/9/2021,South  Central,SRCS,0,1,0,0,0,1,1,0,0,0,3,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/9/2021,South  Central,SRCS,1,1,0,0,0,0,1,1,0,0,4,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/9/2021,South  Central,SRCS,1,1,1,1,0,0,1,1,0,0,6,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/9/2021,South  Central,SRCS,1,1,1,1,0,0,1,1,0,0,6,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/9/2021,South  Central,SRCS,1,2,0,0,0,1,1,0,0,0,5,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/9/2021,South  Central,SRCS,1,1,0,0,0,0,1,1,0,0,4,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/9/2021,South  Central,SRCS,1,1,0,0,0,0,1,1,0,0,4,Drought,Livelihood support
SO23,Marka,SO23,Marka,5/9/2021,South  Central,SRCS,1,1,0,0,0,0,1,1,0,0,4,Drought,Livelihood support
